SampleID,Person,DigDate,ProcessingDate,Variety,FieldName,Size,MidSize,TuberWeight,CubeRoot
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,43.2,3.508821286
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,43.4,3.514227799
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,44.2,3.535689264
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,45.2,3.562154989
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,45.3,3.564780012
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,45.6,3.572631975
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,45.8,3.577847504
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,35-40,37.5,46.2,3.588233186
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,46.6,3.598559094
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,47.1,3.611383718
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,48.1,3.636763214
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,48.3,3.641796802
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,48.6,3.649321197
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,48.7,3.651822446
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,50,3.684031499
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,50,3.684031499
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,50.2,3.688937006
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,51.5,3.72050943
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,51.5,3.72050943
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,51.5,3.72050943
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,51.8,3.727719738
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,51.8,3.727719738
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52,3.732511157
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52,3.732511157
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52.1,3.73490226
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52.2,3.737290306
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52.2,3.737290306
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,52.7,3.749185008
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,53.2,3.761004711
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,53.3,3.763359755
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,53.5,3.768061022
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,53.6,3.770407262
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,53.7,3.772750586
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,54.3,3.786749789
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,54.8,3.798337223
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,55.7,3.819018232
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,57.5,3.859721315
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,58.5,3.881968038
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,59.4,3.901774341
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,59.9,3.912691505
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,61.4,3.945082809
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,61.5,3.947223386
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,63.1,3.981161416
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,35-40,37.5,66.3,4.047353858
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,42.7,3.495231602
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,49.9,3.681573838
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,51.2,3.713271067
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,55.8,3.821302335
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,56,3.825862366
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,56.8,3.843994686
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,57.5,3.859721315
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,58.8,3.88859257
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,60.2,3.91921267
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,60.3,3.921381576
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,60.9,3.934344915
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,61.4,3.945082809
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,61.5,3.947223386
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,61.9,3.955762566
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,62.6,3.970618037
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,63,3.979057208
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,63.2,3.983263403
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,63.3,3.985363173
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,64,4
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,65.3,4.026901998
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,65.8,4.03715383
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,67.3,4.067601087
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,67.5,4.071626425
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,69.3,4.107501634
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,69.8,4.117356522
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,70.3,4.127164459
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,70.4,4.129120462
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,70.9,4.13887279
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,71.7,4.154381592
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,72.8,4.175518957
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,40-45,42.5,73,4.179339196
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,74.3,4.204002232
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,75.6,4.228379239
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,77.9,4.270831978
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,78.1,4.274483824
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,78.1,4.274483824
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,79.4,4.298070163
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,84.6,4.389921837
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,87.5,4.439520009
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,89,4.464745096
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,40-45,42.5,89.8,4.478082726
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,71.8,4.156312067
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,69.2,4.105524973
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,71.2,4.144702196
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,71.6,4.152449321
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,73.6,4.190758213
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,74.2,4.202115337
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,74.6,4.209652779
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,75.1,4.219036789
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,75.8,4.232104685
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,77.8,4.269003711
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,78.4,4.279949922
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,78.6,4.283586245
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,80.5,4.317827554
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,80.9,4.324967423
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,82.8,4.358564182
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,83,4.362070671
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,83.1,4.363821804
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,83.9,4.377780545
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,84.3,4.384726659
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,87,4.431047622
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,87.6,4.441210611
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,87.6,4.441210611
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,87.8,4.444587958
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,88.3,4.453008948
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,88.4,4.454689329
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,88.6,4.458046293
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,89.1,4.466416659
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,89.2,4.468086972
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,90,4.481404747
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,90.9,4.496293244
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,45-50,47.5,92,4.514357435
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,92.8,4.527404784
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,94.3,4.551667867
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,94.4,4.55327623
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,94.4,4.55327623
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,97.3,4.599432822
3,Robert Allen,12/07/2018,13/07/2018,Venezia,TurnPike,45-50,47.5,97.3,4.599432822
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,101.6,4.666213108
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,45-50,47.5,105.5,4.725170528
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,85.2,4.400275465
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,94.6,4.556489552
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,95.1,4.564503092
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,95.6,4.572488593
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,96,4.57885697
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,96.6,4.588376451
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,97.3,4.599432822
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,98.2,4.613570512
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,100,4.641588834
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,101,4.657009508
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,102.9,4.686030651
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,103.7,4.698143223
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,103.8,4.699652909
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,104.4,4.708690726
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,104.5,4.710193659
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,105.3,4.72218275
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,106.2,4.735598114
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,107,4.747459399
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,109.4,4.782692297
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,111.3,4.810221275
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,111.4,4.811661461
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,111.7,4.815976854
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,112.8,4.831734178
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,113.3,4.838862743
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,114.2,4.851641489
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,114.2,4.851641489
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,114.4,4.854472086
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,114.7,4.858711802
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,115.9,4.875597122
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,117.6,4.899319633
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,118.8,4.915927624
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,120,4.932424149
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,120.5,4.939265245
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,121.5,4.952890873
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,122,4.959675664
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,127.5,5.033113548
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,127.6,5.034429051
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,127.8,5.037057996
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,132.2,5.094213609
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,133.2,5.107026071
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,134.7,5.126125075
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,135.6,5.137516502
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,139.9,5.191257499
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,142,5.217103446
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,150.6,5.320367811
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,50-55,52.5,157.3,5.398124635
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,121,4.946087443
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,125,5
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,132,5.09164337
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,135.4,5.13498944
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,140.3,5.19620038
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,140.4,5.197434632
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,141.2,5.207287612
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,142.7,5.225662103
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,146.1,5.266839354
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,146.6,5.272840772
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,148.5,5.295522503
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,148.8,5.299086113
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,151.2,5.32742401
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,153,5.348481241
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,157.5,5.400411491
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,157.9,5.404979403
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,159.3,5.420906608
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,160.7,5.436740767
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,165.5,5.490341174
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,165.9,5.494760851
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,166.8,5.504679214
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,55-60,57.5,177.6,5.621009515
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,153.2,5.350810719
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,155.5,5.377455161
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,167.9,5.516753324
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,175.3,5.59663914
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,175.9,5.603017082
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,183.8,5.685672439
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,185.4,5.70212294
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,186.7,5.715419418
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,192.2,5.771000711
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,201.4,5.861649176
1,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,60-65,62.5,205,5.89636854
2,Robert Allen,12/07/2018,13/07/2018,Soraya,Yr 1 variety trial Field,65-70,67.5,224.3,6.075887974
